rt,x,x_denoise,x_detrend
28.4679113185531,1.8616,1.45012670393036,-3.36345079161595
28.4422403733956,2.2902,1.45018045127108,-2.93575703123348
28.416569428238,2.6894,1.45198992064068,-2.53746327085102
28.3908984830805,0.81205,1.45639258654442,-4.41571951046855
28.365227537923,0.67949,1.46414654978951,-4.54918575008609
28.3395565927655,2.7633,1.47590956060991,-2.46628198970362
28.3138856476079,0.73862,1.49222089630867,-4.49186822932116
28.2882147024504,1.4329,1.51348641071217,-3.79849446893869
28.2625437572929,2.172,1.53996699967115,-3.06030070855623
28.2368728121353,2.6598,1.57177065041477,-2.57340694817376
28.2112018669778,1.9355,1.60884816440859,-3.29861318779129
28.1855309218203,2.2311,1.65099256513134,-3.00391942740883
28.1598599766628,1.4772,1.69784212548036,-3.75872566702636
28.1341890315053,1.6103,1.74888687589159,-3.6265319066439
28.1085180863477,3.2387,1.80347838516639,-1.99903814626143
28.0828471411902,1.965,1.86084254276261,-3.27364438587897
28.0571761960327,0.54693,1.92009501510614,-4.6926206254965
28.0315052508751,0.8564,1.98025900031634,-4.38405686511404
28.0058343057176,2.7041,2.04028486642868,-2.53726310473157
27.9801633605601,2.8524,2.0990712283518,-2.38986934434911
27.9544924154026,2.7933,2.15548699881423,-2.44987558396664
27.928821470245,2.3937,2.20839393862316,-2.85038182358418
27.9031505250875,2.3346,2.25666923164279,-2.91038806320171
27.87747957993,1.6546,2.29922761976482,-3.59129430281924
27.8518086347725,2.1868,2.33504265234798,-3.06000054243678
27.8261376896149,1.4329,2.36316663252349,-3.81480678205431
27.8004667444574,2.4381,2.38274887860507,-2.81051302167185
27.7747957992999,1.9207,2.39305196166442,-3.32881926128938
27.7491248541424,4.5156,2.39346562907205,-0.734825500906918
27.7234539089848,0.82684,2.38351817729421,-4.42449174052445
27.6977829638273,2.986,2.36288509424566,-2.26623798014199
27.6721120186698,2.7337,2.33139485074676,-2.51944421975952
27.6464410735122,1.9059,2.28903178082936,-3.34815045937706
27.6207701283547,1.7285,2.23593605049962,-3.52645669899459
27.5950991831972,0.79727,2.17240077285903,-4.45859293861212
27.5694282380397,1.8764,2.09886638303393,-3.38036917822966
27.5437572928821,1.3294,2.01591243808633,-3.92827541784719
27.5180863477246,2.4529,1.92424705400233,-2.80568165746473
27.4924154025671,1.359,1.8246942331353,-3.90048789708226
